Cluster,Persona,Churn,Tenure,SatisfactionScore,OrderCount,CouponUsed,CashbackAmount,DaySinceLastOrder,HourSpendOnApp,Complain,OrderAmountHikeFromlastYear
0,High Churn Risk,0,8.0,3,1.0,0.0,176.32,0.0,3.0,1,12.0
1,Premium Customers,1,0.0,3,1.0,1.0,198.24,0.0,3.0,0,12.0
0,High Churn Risk,1,0.0,5,1.0,1.0,199.5,2.0,2.0,1,15.0
1,Premium Customers,0,9.0,3,2.0,2.0,120.93,0.0,3.0,0,17.0
3,Discount Seekers,0,9.0,2,9.0,1.0,199.8,7.0,2.0,0,14.0
1,Premium Customers,1,0.0,3,1.0,1.0,138.94,2.0,2.0,0,16.0
3,Discount Seekers,0,21.0,2,6.0,4.0,140.51,7.0,2.0,0,14.0
2,Loyal Customers,0,28.0,4,7.0,1.0,268.35,7.0,2.0,0,23.0
1,Premium Customers,0,14.0,2,1.0,0.0,162.3,10.0,2.0,0,14.0
3,Discount Seekers,0,8.0,3,6.0,3.0,147.17,9.0,2.0,0,11.0
2,Loyal Customers,0,13.0,3,2.0,4.0,232.37,13.0,3.0,0,15.0
1,Premium Customers,0,12.0,3,1.0,0.0,137.55,7.0,2.0,0,11.0
0,High Churn Risk,0,4.0,2,1.0,1.0,165.82,5.0,3.0,1,13.0
3,Discount Seekers,0,15.0,5,5.0,4.0,174.06,8.0,2.0,1,21.0
1,Premium Customers,0,18.0,4,3.0,3.0,148.05,7.0,3.0,0,19.0
0,High Churn Risk,1,0.0,3,1.0,0.0,127.41,0.0,3.0,1,11.0
1,Premium Customers,0,2.0,2,1.0,0.0,142.62,2.0,2.0,0,12.0
2,Loyal Customers,0,6.0,3,1.0,1.0,261.84,5.0,3.0,0,19.0
1,Premium Customers,0,0.0,2,1.0,1.0,215.57,3.0,2.0,0,21.0
0,High Churn Risk,1,9.0,4,1.0,1.0,118.78,0.0,3.0,1,14.0
1,Premium Customers,0,13.0,5,1.0,1.0,209.32,3.0,2.0,0,15.0
0,High Churn Risk,0,14.0,3,1.0,0.0,168.11,7.0,3.0,1,17.0
1,Premium Customers,0,0.0,3,1.0,1.0,143.06,0.0,2.0,0,12.0
1,Premium Customers,0,8.0,3,1.0,0.0,148.59,3.0,3.0,0,16.0
3,Discount Seekers,0,7.0,2,5.0,5.0,153.37,7.0,3.0,0,12.0
0,High Churn Risk,1,0.0,2,1.0,1.0,123.4,0.0,3.0,1,18.0
1,Premium Customers,0,10.0,2,1.0,1.0,174.91,2.0,2.0,0,17.0
2,Loyal Customers,0,19.0,3,1.0,1.0,205.27,2.0,2.0,0,11.0
3,Discount Seekers,0,14.0,5,11.0,1.0,265.95,8.0,3.0,0,16.0
3,Discount Seekers,0,10.0,4,7.0,6.0,188.34,7.0,3.0,0,13.0
2,Loyal Customers,0,25.0,5,6.0,2.0,155.77,9.0,3.0,1,12.0
1,Premium Customers,1,0.0,3,1.0,1.0,147.07,2.0,2.0,0,12.0
1,Premium Customers,0,0.0,2,2.0,0.0,124.0,1.0,2.0,0,13.0
1,Premium Customers,0,11.0,3,1.0,1.0,198.24,0.0,3.0,0,19.0
1,Premium Customers,0,10.0,4,4.0,3.0,164.47,3.0,3.0,0,12.0
2,Loyal Customers,0,22.0,3,1.0,0.0,295.02,9.0,2.0,1,15.0
0,High Churn Risk,0,0.0,2,1.0,0.0,127.25,4.0,3.0,1,11.0
1,Premium Customers,0,0.0,4,1.0,1.0,162.72,4.0,3.0,0,20.0
1,Premium Customers,0,9.0,4,1.0,1.0,121.27000000000001,0.0,3.0,0,21.0
2,Loyal Customers,0,23.0,4,10.0,1.0,282.0,7.0,2.0,0,11.0
1,Premium Customers,0,9.0,3,1.0,1.0,120.96000000000001,6.0,2.0,0,11.0
0,High Churn Risk,1,0.0,3,1.0,0.0,128.86,2.0,3.0,1,16.0
1,Premium Customers,1,9.0,5,1.0,1.0,120.33000000000001,0.0,3.0,0,18.0
0,High Churn Risk,0,7.0,2,1.0,0.0,136.22,3.0,2.0,1,13.0
1,Premium Customers,1,0.0,5,1.0,0.0,142.33,2.0,2.0,0,17.0
1,Premium Customers,0,8.0,2,1.0,0.0,136.81,2.0,2.0,0,14.0
1,Premium Customers,0,4.0,2,5.0,3.0,154.6,7.0,3.0,0,22.0
1,Premium Customers,0,9.0,3,1.0,1.0,121.87,3.0,3.0,0,12.0
0,High Churn Risk,0,10.0,3,1.0,0.0,196.02,0.0,3.0,1,11.0
1,Premium Customers,0,0.0,4,1.0,1.0,128.36,0.0,3.0,0,13.0
1,Premium Customers,0,15.0,2,2.0,2.0,140.89,2.0,2.0,0,13.0
2,Loyal Customers,0,16.0,2,1.0,1.0,266.27,0.0,2.0,1,14.0
1,Premium Customers,0,11.0,5,1.0,1.0,126.19,0.0,2.0,0,17.0
0,High Churn Risk,0,16.0,3,4.0,2.0,156.79,7.0,3.0,1,13.0
2,Loyal Customers,0,21.0,5,2.0,0.0,254.01999999999998,2.0,2.0,0,11.0
1,Premium Customers,0,17.0,3,1.0,1.0,159.85,2.0,2.0,0,11.0
0,High Churn Risk,0,7.0,3,1.0,1.0,125.78999999999999,6.0,2.0,1,18.0
1,Premium Customers,1,0.0,5,1.0,0.0,130.41,2.0,3.0,0,11.0
1,Premium Customers,0,0.0,3,1.0,1.0,134.47,2.0,2.0,0,11.0
2,Loyal Customers,0,17.0,2,1.0,1.0,295.13,1.0,2.0,1,15.0
1,Premium Customers,0,0.0,3,2.0,2.0,127.72999999999999,2.0,3.0,0,20.0
1,Premium Customers,0,6.0,3,1.0,1.0,171.04,2.0,2.0,0,12.0
0,High Churn Risk,0,5.0,2,1.0,1.0,163.22,5.0,3.0,1,12.0
1,Premium Customers,0,9.0,3,1.0,1.0,120.83000000000001,0.0,3.0,0,20.0
3,Discount Seekers,0,26.0,5,8.0,6.0,183.81,10.0,2.0,0,20.0
3,Discount Seekers,0,7.0,2,8.0,6.0,126.91,8.0,3.0,0,12.0
1,Premium Customers,1,8.0,5,1.0,0.0,142.86,0.0,3.0,0,14.0
0,High Churn Risk,0,0.0,2,1.0,0.0,126.59,2.0,3.0,1,13.0
3,Discount Seekers,0,10.0,3,7.0,6.0,194.34,8.0,2.0,0,15.0
1,Premium Customers,0,2.0,3,1.0,0.0,155.61,2.0,3.0,0,14.0
3,Discount Seekers,0,8.0,2,11.0,11.0,166.46,8.0,2.0,0,13.0
1,Premium Customers,0,6.0,2,4.0,4.0,177.25,7.0,1.0,0,23.0
2,Loyal Customers,0,27.0,4,7.0,3.0,207.25,1.0,2.0,0,15.0
0,High Churn Risk,0,9.0,4,1.0,1.0,188.47,2.0,2.0,1,11.0
1,Premium Customers,0,9.0,2,1.0,0.0,120.44999999999999,1.0,2.0,0,13.0
0,High Churn Risk,1,0.0,3,1.0,0.0,110.09,1.0,2.0,1,11.0
3,Discount Seekers,1,0.0,5,9.0,9.0,133.48,7.0,3.0,1,11.0
1,Premium Customers,0,9.0,3,1.0,1.0,112.81,0.0,2.0,0,18.0
1,Premium Customers,0,0.0,5,1.0,0.0,128.19,2.0,3.0,0,16.0
1,Premium Customers,0,0.0,4,1.0,0.0,148.51,2.0,2.0,0,22.0
1,Premium Customers,0,11.0,2,1.0,1.0,140.28,5.0,2.0,0,20.0
1,Premium Customers,0,2.0,2,2.0,2.0,127.19999999999999,8.0,3.0,0,18.0
2,Loyal Customers,0,21.0,4,2.0,2.0,181.2,2.0,2.0,0,12.0
0,High Churn Risk,0,0.0,2,1.0,1.0,146.47,4.0,3.0,1,20.0
1,Premium Customers,0,10.0,2,1.0,1.0,146.8,0.0,3.0,0,17.0
0,High Churn Risk,0,23.0,3,3.0,3.0,132.21,8.0,3.0,1,11.0
3,Discount Seekers,0,7.0,4,7.0,4.0,186.21,7.0,2.0,0,14.0
1,Premium Customers,1,0.0,3,2.0,1.0,145.77,0.0,3.0,0,14.0
3,Discount Seekers,0,12.0,3,11.0,2.0,145.53,10.0,3.0,0,11.0
1,Premium Customers,0,5.0,2,1.0,0.0,153.96,8.0,2.0,0,12.0
0,High Churn Risk,1,13.0,3,1.0,1.0,167.96,3.0,2.0,1,14.0
1,Premium Customers,0,11.0,2,1.0,1.0,176.25,8.0,2.0,0,13.0
1,Premium Customers,0,0.0,5,1.0,1.0,174.12,7.0,3.0,0,11.0
3,Discount Seekers,0,5.0,2,7.0,3.0,211.58999999999997,3.0,2.0,0,15.0
1,Premium Customers,0,20.0,5,1.0,0.0,149.6,7.0,2.0,0,12.0
0,High Churn Risk,0,13.0,5,1.0,0.0,204.75,12.0,2.0,1,21.0
2,Loyal Customers,0,26.0,3,2.0,0.0,248.14,3.0,2.0,0,19.0
3,Discount Seekers,0,14.0,2,12.0,1.0,291.41,6.0,3.0,0,15.0
2,Loyal Customers,0,30.0,5,2.0,1.0,154.05,2.0,2.0,0,14.0
1,Premium Customers,0,0.0,5,1.0,1.0,187.93,7.0,2.0,0,21.0
2,Loyal Customers,0,14.0,3,2.0,1.0,291.89,10.0,2.0,0,12.0
1,Premium Customers,0,23.0,4,2.0,1.0,138.75,2.0,2.0,0,15.0
0,High Churn Risk,1,9.0,4,3.0,1.0,122.16,7.0,3.0,1,13.0
1,Premium Customers,0,9.0,5,1.0,0.0,217.13,3.0,3.0,0,14.0
0,High Churn Risk,0,11.0,3,1.0,0.0,178.61,0.0,2.0,1,14.0
1,Premium Customers,0,17.0,3,1.0,0.0,137.08,4.0,2.0,0,14.0
3,Discount Seekers,0,20.0,3,2.0,7.0,237.7,13.0,2.0,1,12.0
3,Discount Seekers,0,3.0,2,7.0,4.0,153.04,7.0,2.0,0,23.0
1,Premium Customers,0,2.0,3,1.0,0.0,126.41999999999999,0.0,2.0,0,11.0
0,High Churn Risk,1,5.0,3,2.0,2.0,127.59,2.0,3.0,1,12.0
1,Premium Customers,0,16.0,2,2.0,0.0,168.04,2.0,2.0,0,18.0
1,Premium Customers,0,7.0,3,4.0,1.0,161.42,3.0,3.0,0,11.0
1,Premium Customers,0,0.0,5,1.0,0.0,125.0,2.0,2.0,0,14.0
1,Premium Customers,0,12.0,4,3.0,3.0,163.89,6.0,2.0,0,15.0
2,Loyal Customers,0,29.0,2,1.0,0.0,211.02999999999997,3.0,2.0,0,11.0
0,High Churn Risk,0,13.0,2,2.0,2.0,123.41999999999999,3.0,2.0,1,20.0
1,Premium Customers,0,0.0,5,1.0,1.0,168.11,7.0,2.0,0,19.0
1,Premium Customers,0,9.0,4,2.0,0.0,122.97,2.0,2.0,0,14.0
1,Premium Customers,0,26.0,2,2.0,1.0,124.5,2.0,2.0,0,17.0
1,Premium Customers,0,8.0,5,1.0,0.0,150.93,0.0,3.0,0,11.0
1,Premium Customers,0,5.0,2,4.0,2.0,153.09,7.0,3.0,0,15.0
0,High Churn Risk,0,11.0,3,1.0,0.0,130.57,1.0,3.0,1,13.0
1,Premium Customers,0,7.0,5,1.0,1.0,151.21,0.0,2.0,0,14.0
2,Loyal Customers,0,25.0,5,1.0,1.0,268.56,16.0,2.0,0,11.0
3,Discount Seekers,1,0.0,2,7.0,5.0,126.86000000000001,8.0,3.0,1,13.0
1,Premium Customers,0,0.0,2,1.0,0.0,161.8,4.0,2.0,0,23.0
1,Premium Customers,0,18.0,3,3.0,0.0,166.32,1.0,2.0,0,13.0
1,Premium Customers,0,0.0,3,1.0,1.0,135.05,2.0,3.0,0,18.0
0,High Churn Risk,1,10.0,3,1.0,1.0,163.97,3.0,3.0,1,12.0
1,Premium Customers,0,7.0,2,1.0,0.0,162.74,4.0,2.0,0,22.0
2,Loyal Customers,1,18.0,5,1.0,1.0,298.59,4.0,3.0,1,15.0
1,Premium Customers,0,9.0,5,1.0,0.0,175.87,9.0,3.0,0,15.0
1,Premium Customers,0,25.0,2,1.0,1.0,142.58,2.0,2.0,0,18.0
1,Premium Customers,0,0.0,2,2.0,2.0,143.64,0.0,3.0,0,14.0
1,Premium Customers,0,2.0,3,1.0,1.0,143.35,1.0,3.0,0,12.0
1,Premium Customers,1,0.0,5,1.0,1.0,153.26,2.0,2.0,0,17.0
1,Premium Customers,0,7.0,2,1.0,0.0,132.8,3.0,3.0,0,16.0
0,High Churn Risk,0,27.0,5,1.0,0.0,154.85,4.0,3.0,1,11.0
1,Premium Customers,0,2.0,2,1.0,0.0,143.42,1.0,2.0,0,19.0
0,High Churn Risk,0,10.0,5,4.0,3.0,127.82,3.0,3.0,1,13.0
3,Discount Seekers,0,11.0,5,4.0,4.0,159.8,12.0,3.0,1,12.0
1,Premium Customers,0,7.0,5,1.0,1.0,143.81,3.0,2.0,0,11.0
1,Premium Customers,0,8.0,2,1.0,0.0,125.72,2.0,3.0,0,16.0
1,Premium Customers,0,3.0,3,1.0,1.0,138.33,2.0,2.0,0,21.0
1,Premium Customers,0,13.0,4,3.0,0.0,142.44,7.0,2.0,0,24.0
1,Premium Customers,0,7.0,5,1.0,1.0,165.0,2.0,3.0,0,17.0
3,Discount Seekers,0,15.0,2,14.0,1.0,284.3,9.0,3.0,0,13.0
0,High Churn Risk,1,9.0,5,1.0,1.0,116.00999999999999,0.0,3.0,1,21.0
1,Premium Customers,0,0.0,4,1.0,1.0,126.94,0.0,3.0,0,11.0
1,Premium Customers,0,25.0,3,1.0,1.0,131.49,4.0,3.0,0,20.0
2,Loyal Customers,0,23.0,3,1.0,1.0,276.39,3.0,3.0,0,16.0
0,High Churn Risk,1,0.0,5,1.0,0.0,123.19,0.0,2.0,1,11.0
1,Premium Customers,0,6.0,3,3.0,0.0,216.91000000000003,3.0,2.0,0,11.0
1,Premium Customers,1,0.0,5,1.0,1.0,153.24,2.0,3.0,0,15.0
2,Loyal Customers,0,20.0,2,3.0,1.0,267.52,0.0,2.0,1,11.0
1,Premium Customers,0,9.0,4,1.0,0.0,152.28,5.0,2.0,0,15.0
1,Premium Customers,0,2.0,3,1.0,1.0,127.0,7.0,3.0,0,24.0
3,Discount Seekers,1,20.0,4,13.0,5.0,292.46,8.0,2.0,1,15.0
1,Premium Customers,0,8.0,3,2.0,0.0,125.06,2.0,2.0,0,13.0
0,High Churn Risk,0,15.0,2,1.0,0.0,160.62,2.0,2.0,1,13.0
1,Premium Customers,1,0.0,3,2.0,0.0,143.82,1.0,2.0,0,17.0
1,Premium Customers,0,9.0,4,1.0,1.0,121.43,4.0,2.0,0,13.0
1,Premium Customers,0,5.0,3,6.0,1.0,161.62,8.0,3.0,0,12.0
1,Premium Customers,0,13.0,3,1.0,1.0,150.94,0.0,2.0,0,14.0
0,High Churn Risk,0,3.0,2,1.0,1.0,168.77,0.0,2.0,1,24.0
1,Premium Customers,0,9.0,3,1.0,1.0,122.74000000000001,0.0,3.0,0,14.0
3,Discount Seekers,0,15.0,4,7.0,2.0,144.34,8.0,3.0,0,13.0
1,Premium Customers,0,11.0,5,1.0,1.0,162.88,2.0,2.0,0,15.0
1,Premium Customers,0,7.0,2,1.0,1.0,125.53,3.0,3.0,0,16.0
1,Premium Customers,1,12.0,2,7.0,0.0,176.54,7.0,2.0,0,18.0
1,Premium Customers,1,18.0,2,7.0,0.0,151.6,3.0,2.0,0,16.0
2,Loyal Customers,0,16.0,5,1.0,1.0,271.59,0.0,3.0,0,24.0
0,High Churn Risk,0,0.0,2,1.0,0.0,228.07999999999998,3.0,2.0,1,16.0
1,Premium Customers,0,8.0,3,1.0,0.0,202.21,6.0,2.0,0,21.0
3,Discount Seekers,0,1.0,4,7.0,7.0,147.79,5.0,2.0,1,20.0
1,Premium Customers,0,7.0,2,1.0,1.0,137.37,2.0,2.0,0,19.0
0,High Churn Risk,1,0.0,3,1.0,0.0,123.66,7.0,2.0,1,14.0
1,Premium Customers,0,9.0,2,1.0,1.0,117.06,0.0,2.0,0,11.0
2,Loyal Customers,0,24.0,3,4.0,1.0,263.07,17.0,3.0,0,14.0
1,Premium Customers,0,17.0,4,2.0,1.0,159.33,3.0,2.0,0,12.0
1,Premium Customers,0,0.0,5,1.0,1.0,134.24,1.0,3.0,0,13.0
1,Premium Customers,0,6.0,5,1.0,0.0,140.37,8.0,2.0,0,22.0
1,Premium Customers,0,8.0,5,1.0,1.0,125.59,1.0,2.0,0,11.0
0,High Churn Risk,0,9.0,2,4.0,2.0,162.01,11.0,2.0,1,14.0
1,Premium Customers,0,5.0,2,1.0,0.0,144.03,3.0,3.0,0,11.0
1,Premium Customers,0,3.0,2,1.0,0.0,137.61,3.0,3.0,0,12.0
2,Loyal Customers,0,26.0,2,1.0,0.0,209.33999999999997,3.0,3.0,1,18.0
0,High Churn Risk,0,18.0,5,1.0,1.0,207.61,2.0,3.0,1,12.0
1,Premium Customers,0,5.0,3,1.0,1.0,151.75,3.0,3.0,0,12.0
2,Loyal Customers,0,25.0,2,2.0,0.0,238.26,0.0,2.0,0,22.0
1,Premium Customers,0,10.0,3,1.0,1.0,163.34,0.0,3.0,0,19.0
1,Premium Customers,0,1.0,2,1.0,0.0,149.36,4.0,3.0,0,13.0
1,Premium Customers,0,0.0,2,2.0,2.0,147.75,2.0,2.0,0,22.0
0,High Churn Risk,0,17.0,2,1.0,1.0,128.18,2.0,3.0,1,24.0
0,High Churn Risk,0,15.0,2,2.0,0.0,125.15,2.0,2.0,1,14.0
1,Premium Customers,0,9.0,5,1.0,1.0,123.41999999999999,3.0,3.0,0,21.0
0,High Churn Risk,0,0.0,5,1.0,1.0,141.94,3.0,3.0,1,18.0
3,Discount Seekers,0,8.0,3,5.0,2.0,206.85000000000002,15.0,3.0,1,20.0
0,High Churn Risk,1,9.0,4,7.0,0.0,120.22,8.0,3.0,1,19.0
1,Premium Customers,0,5.0,2,1.0,0.0,123.13999999999999,2.0,3.0,0,12.0
1,Premium Customers,0,0.0,5,1.0,1.0,142.56,3.0,2.0,0,12.0
1,Premium Customers,0,22.0,5,1.0,1.0,135.8,2.0,2.0,0,16.0
1,Premium Customers,0,0.0,2,3.0,0.0,131.62,4.0,3.0,0,17.0
1,Premium Customers,0,5.0,4,5.0,2.0,165.24,3.0,2.0,0,14.0
1,Premium Customers,0,11.0,4,1.0,0.0,128.99,2.0,3.0,0,19.0
0,High Churn Risk,0,15.0,2,1.0,0.0,152.31,3.0,3.0,1,13.0
0,High Churn Risk,0,4.0,2,1.0,1.0,123.56,2.0,2.0,1,19.0
0,High Churn Risk,1,0.0,3,1.0,0.0,128.0,2.0,3.0,1,19.0
2,Loyal Customers,0,26.0,2,2.0,0.0,218.36,3.0,3.0,0,14.0
1,Premium Customers,0,8.0,4,4.0,3.0,209.02999999999997,8.0,3.0,0,16.0
1,Premium Customers,0,10.0,2,1.0,1.0,129.73,0.0,3.0,0,15.0
2,Loyal Customers,0,26.0,2,2.0,2.0,242.75,8.0,3.0,0,18.0
1,Premium Customers,0,16.0,2,2.0,1.0,155.62,2.0,2.0,0,13.0
3,Discount Seekers,0,20.0,2,7.0,5.0,145.37,7.0,2.0,1,22.0
0,High Churn Risk,0,10.0,4,1.0,0.0,176.42,9.0,2.0,1,13.0
3,Discount Seekers,0,23.0,5,14.0,1.0,279.24,7.0,3.0,0,11.0
1,Premium Customers,0,12.0,2,1.0,0.0,152.04,4.0,2.0,0,11.0
0,High Churn Risk,0,9.0,4,1.0,0.0,122.77000000000001,3.0,2.0,1,11.0
0,High Churn Risk,1,0.0,2,1.0,1.0,127.94999999999999,1.0,3.0,1,24.0
1,Premium Customers,0,2.0,2,1.0,1.0,125.32,3.0,3.0,0,14.0
0,High Churn Risk,0,17.0,5,7.0,2.0,125.59,1.0,3.0,1,13.0
1,Premium Customers,0,1.0,2,1.0,1.0,149.08,2.0,3.0,0,14.0
0,High Churn Risk,1,20.0,2,1.0,0.0,123.80000000000001,0.0,2.0,1,14.0
1,Premium Customers,0,16.0,4,1.0,1.0,147.65,0.0,2.0,0,21.0
1,Premium Customers,1,9.0,3,1.0,0.0,120.44,2.0,2.0,0,13.0
1,Premium Customers,1,0.0,2,1.0,1.0,126.93,0.0,3.0,0,19.0
3,Discount Seekers,0,9.0,2,4.0,4.0,165.86,11.0,3.0,1,17.0
0,High Churn Risk,0,20.0,2,1.0,1.0,132.94,2.0,3.0,1,18.0
0,High Churn Risk,1,0.0,3,1.0,1.0,141.71,2.0,2.0,1,19.0
0,High Churn Risk,1,4.0,2,1.0,0.0,127.78,0.0,3.0,1,13.0
1,Premium Customers,0,1.0,3,2.0,2.0,123.77000000000001,2.0,3.0,0,18.0
0,High Churn Risk,1,2.0,5,2.0,1.0,124.03999999999999,2.0,3.0,1,21.0
1,Premium Customers,0,0.0,3,1.0,1.0,123.18,0.0,3.0,0,19.0
1,Premium Customers,0,9.0,4,1.0,1.0,120.08000000000001,0.0,2.0,0,14.0
1,Premium Customers,0,15.0,3,1.0,0.0,162.44,3.0,3.0,0,17.0
0,High Churn Risk,0,6.0,5,1.0,0.0,127.99000000000001,2.0,3.0,1,11.0
2,Loyal Customers,0,30.0,4,1.0,1.0,205.52,4.0,2.0,1,13.0
1,Premium Customers,0,4.0,3,5.0,3.0,123.28999999999999,2.0,2.0,0,15.0
0,High Churn Risk,0,8.0,2,1.0,0.0,140.14,7.0,2.0,1,25.0
2,Loyal Customers,0,22.0,4,1.0,0.0,174.03,7.0,2.0,0,11.0
1,Premium Customers,0,9.0,3,1.0,0.0,122.59,0.0,2.0,0,17.0
1,Premium Customers,0,4.0,3,1.0,1.0,169.32,0.0,2.0,0,13.0
1,Premium Customers,0,9.0,2,1.0,0.0,146.78,1.0,3.0,0,18.0
2,Loyal Customers,0,11.0,5,2.0,3.0,235.82,11.0,3.0,0,13.0
1,Premium Customers,0,5.0,4,1.0,1.0,123.32,2.0,3.0,0,20.0
0,High Churn Risk,1,0.0,4,1.0,0.0,124.13,0.0,2.0,1,18.0
1,Premium Customers,0,13.0,4,1.0,1.0,197.05,0.0,3.0,0,12.0
1,Premium Customers,0,0.0,5,1.0,1.0,142.94,7.0,2.0,0,12.0
0,High Churn Risk,0,14.0,5,2.0,1.0,147.21,17.0,2.0,1,13.0
1,Premium Customers,0,9.0,3,3.0,2.0,125.19,9.0,3.0,0,21.0
0,High Churn Risk,1,9.0,4,1.0,0.0,121.21000000000001,0.0,2.0,1,13.0
1,Premium Customers,1,0.0,5,1.0,1.0,129.73,0.0,3.0,0,19.0
0,High Churn Risk,0,4.0,2,8.0,0.0,158.55,5.0,2.0,1,11.0
0,High Churn Risk,0,13.0,4,1.0,0.0,136.17,0.0,2.0,1,14.0
3,Discount Seekers,0,5.0,5,6.0,6.0,167.25,3.0,3.0,0,12.0
0,High Churn Risk,1,0.0,2,3.0,3.0,203.25,7.0,2.0,1,11.0
1,Premium Customers,0,6.0,2,1.0,0.0,169.49,4.0,2.0,0,14.0
3,Discount Seekers,1,0.0,3,11.0,1.0,206.08999999999997,7.0,2.0,0,11.0
1,Premium Customers,0,18.0,4,1.0,1.0,144.47,8.0,2.0,0,12.0
1,Premium Customers,0,9.0,2,1.0,0.0,121.57,2.0,2.0,0,15.0
1,Premium Customers,0,8.0,3,1.0,1.0,146.01,0.0,2.0,0,16.0
2,Loyal Customers,0,25.0,2,7.0,1.0,270.99,8.0,3.0,0,15.0
1,Premium Customers,1,20.0,3,1.0,1.0,124.78999999999999,0.0,2.0,0,24.0
2,Loyal Customers,0,26.0,3,2.0,2.0,248.51999999999998,2.0,2.0,0,13.0
3,Discount Seekers,0,3.0,3,7.0,4.0,172.64,7.0,3.0,0,11.0
0,High Churn Risk,0,11.0,2,1.0,0.0,156.66,3.0,2.0,1,13.0
1,Premium Customers,0,8.0,2,1.0,0.0,178.23,8.0,3.0,0,13.0
1,Premium Customers,0,12.0,3,1.0,1.0,178.8,7.0,2.0,0,18.0
0,High Churn Risk,1,3.0,4,2.0,1.0,231.94,0.0,3.0,1,16.0
0,High Churn Risk,0,20.0,3,2.0,0.0,150.67,7.0,3.0,1,19.0
1,Premium Customers,0,9.0,2,1.0,1.0,150.79,7.0,2.0,0,13.0
0,High Churn Risk,1,0.0,5,1.0,1.0,123.21000000000001,2.0,2.0,1,22.0
2,Loyal Customers,0,6.0,3,6.0,1.0,274.44,0.0,2.0,0,11.0
0,High Churn Risk,1,0.0,5,1.0,1.0,124.03999999999999,0.0,3.0,1,20.0
1,Premium Customers,0,6.0,2,1.0,1.0,134.52,2.0,2.0,0,18.0
1,Premium Customers,0,9.0,2,1.0,0.0,122.69999999999999,2.0,3.0,0,14.0
2,Loyal Customers,0,23.0,2,1.0,1.0,273.99,3.0,3.0,0,22.0
0,High Churn Risk,0,6.0,4,1.0,0.0,154.88,2.0,2.0,1,13.0
2,Loyal Customers,0,14.0,3,1.0,1.0,294.19,11.0,3.0,0,15.0
1,Premium Customers,0,0.0,4,2.0,2.0,128.11,2.0,3.0,0,14.0
0,High Churn Risk,0,18.0,5,1.0,1.0,136.33,8.0,2.0,1,15.0
0,High Churn Risk,0,20.0,2,1.0,1.0,141.63,7.0,2.0,1,17.0
0,High Churn Risk,1,9.0,3,1.0,0.0,121.32,1.0,2.0,1,11.0
2,Loyal Customers,0,23.0,3,2.0,0.0,239.73000000000002,5.0,3.0,1,18.0
1,Premium Customers,0,11.0,3,1.0,0.0,126.84,2.0,3.0,0,17.0
2,Loyal Customers,0,19.0,3,1.0,0.0,208.45,7.0,3.0,0,13.0
1,Premium Customers,0,0.0,3,3.0,2.0,143.77,2.0,2.0,0,15.0
0,High Churn Risk,1,0.0,4,1.0,1.0,137.43,2.0,2.0,1,24.0
1,Premium Customers,0,4.0,5,1.0,1.0,141.48,3.0,3.0,0,12.0
1,Premium Customers,0,0.0,2,1.0,1.0,110.50999999999999,0.0,3.0,0,15.0
2,Loyal Customers,0,27.0,3,1.0,1.0,207.39,8.0,2.0,0,11.0
0,High Churn Risk,0,8.0,3,10.0,2.0,203.88,1.0,2.0,1,11.0
0,High Churn Risk,0,3.0,5,1.0,0.0,214.16000000000003,3.0,3.0,1,12.0
0,High Churn Risk,1,0.0,5,1.0,0.0,126.0,0.0,3.0,1,15.0
1,Premium Customers,1,0.0,4,1.0,0.0,124.22,2.0,2.0,0,17.0
1,Premium Customers,0,0.0,2,1.0,1.0,154.72,3.0,2.0,0,12.0
1,Premium Customers,0,0.0,5,1.0,1.0,124.50999999999999,1.0,3.0,0,15.0
1,Premium Customers,0,21.0,3,2.0,0.0,142.4,2.0,3.0,0,13.0
2,Loyal Customers,0,21.0,3,4.0,1.0,209.99,3.0,3.0,0,14.0
1,Premium Customers,0,14.0,3,2.0,1.0,150.03,1.0,2.0,0,14.0
3,Discount Seekers,0,12.0,2,11.0,0.0,227.42000000000002,3.0,3.0,0,16.0
1,Premium Customers,0,0.0,2,2.0,0.0,142.27,2.0,2.0,0,18.0
1,Premium Customers,0,8.0,2,1.0,1.0,139.17,2.0,2.0,0,20.0
2,Loyal Customers,0,15.0,3,1.0,1.0,283.03,0.0,2.0,0,13.0
1,Premium Customers,0,23.0,2,1.0,1.0,123.80000000000001,0.0,3.0,0,18.0
2,Loyal Customers,0,30.0,2,2.0,0.0,237.26,3.0,3.0,1,13.0
1,Premium Customers,1,0.0,4,1.0,1.0,147.77,0.0,3.0,0,15.0
3,Discount Seekers,0,28.0,4,6.0,6.0,163.85,7.0,3.0,1,14.0
2,Loyal Customers,0,14.0,3,5.0,1.0,299.73,10.0,2.0,0,15.0
0,High Churn Risk,0,11.0,2,1.0,1.0,168.61,0.0,2.0,1,12.0
1,Premium Customers,1,0.0,5,2.0,0.0,149.69,2.0,3.0,0,18.0
3,Discount Seekers,1,15.0,2,6.0,5.0,298.45,9.0,2.0,0,15.0
2,Loyal Customers,0,17.0,2,2.0,1.0,233.2,11.0,2.0,1,18.0
2,Loyal Customers,0,23.0,3,1.0,1.0,163.47,13.0,3.0,0,12.0
3,Discount Seekers,1,0.0,5,15.0,15.0,127.43,14.0,3.0,0,16.0
